Station_Name,Latitude_N,Longitude_W,Date,Time,Temperature,Salinity,pCO2SW_Uatm,CO2SWQF_WHOTS,pCO2Air_Uatm,Doxy_Umolkg,DoxyQF,QF_BATS,Depth_m,Pressure_db,DIC_Umolkg,Alk_Umolkg,Nitrate_Nitrite_Umolkg,Nitr_Umolkg,Phos_Umolkg,Sil_Umolkg
ALOHA_3350200106,22.75,-158,01/27/2022,12:54,20.58,35.0778,NaN,NaN,NaN,NaN,NaN,NaN,NaN,148.9,NaN,NaN,NaN,-0.009,NaN,NaN
ALOHA_3350200107,22.75,-158,01/27/2022,12:56,21.9494,35.184,NaN,NaN,NaN,NaN,NaN,NaN,NaN,124.8,NaN,NaN,NaN,-0.009,NaN,NaN
ALOHA_3350200108,22.75,-158,01/27/2022,12:56,21.9453,35.1837,NaN,NaN,NaN,NaN,NaN,NaN,NaN,124.9,NaN,NaN,NaN,-0.009,NaN,NaN
ALOHA_3350200109,22.75,-158,01/27/2022,12:57,21.9474,35.184,NaN,NaN,NaN,NaN,NaN,NaN,NaN,124.9,NaN,NaN,NaN,-0.009,NaN,NaN
ALOHA_3350200110,22.75,-158,01/27/2022,12:59,23.0035,35.2078,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,-0.009,NaN,NaN
ALOHA_3350200111,22.75,-158,01/27/2022,12:59,23.0019,35.2076,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,-0.009,NaN,NaN
ALOHA_3350200112,22.75,-158,01/27/2022,12:59,22.9988,35.2077,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100.1,NaN,NaN,NaN,-0.009,NaN,NaN
ALOHA_3350200113,22.75,-158,01/27/2022,13:02,23.6903,35.2001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,75.5,NaN,NaN,NaN,-0.009,NaN,NaN
ALOHA_3350200114,22.75,-158,01/27/2022,13:02,23.6907,35.2005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,75.4,NaN,NaN,NaN,-0.009,NaN,NaN
ALOHA_3350200115,22.75,-158,01/27/2022,13:03,23.6849,35.2007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,75.5,NaN,NaN,NaN,-0.009,NaN,NaN
ALOHA_3350200116,22.75,-158,01/27/2022,13:05,24.4872,35.0715,NaN,NaN,NaN,NaN,NaN,NaN,NaN,44.3,NaN,NaN,NaN,-0.009,NaN,NaN
ALOHA_3350200117,22.75,-158,01/27/2022,13:05,24.4886,35.0709,NaN,NaN,NaN,NaN,NaN,NaN,NaN,44,NaN,NaN,NaN,-0.009,NaN,NaN
ALOHA_3350200118,22.75,-158,01/27/2022,13:06,24.4958,35.069,NaN,NaN,NaN,NaN,NaN,NaN,NaN,44.2,NaN,NaN,NaN,-0.009,NaN,NaN
ALOHA_3350200119,22.75,-158,01/27/2022,13:08,24.5164,35.0642,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24,NaN,NaN,NaN,-0.009,NaN,NaN
ALOHA_3350200120,22.75,-158,01/27/2022,13:08,24.5164,35.0642,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23.9,NaN,NaN,NaN,-0.009,NaN,NaN
ALOHA_3350200121,22.75,-158,01/27/2022,13:08,24.5163,35.0642,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24.1,NaN,NaN,NaN,-0.009,NaN,NaN
ALOHA_3350200122,22.75,-158,01/27/2022,13:10,24.5108,35.0642,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.9,NaN,NaN,NaN,-0.009,NaN,NaN
ALOHA_3350200123,22.75,-158,01/27/2022,13:11,24.5109,35.0642,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.7,NaN,NaN,NaN,-0.009,NaN,NaN
ALOHA_3350200124,22.75,-158,01/27/2022,13:11,24.5118,35.0642,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.7,NaN,NaN,NaN,-0.009,NaN,NaN
ALOHA_3350200201,22.75,-158,01/27/2022,17:01,1.5223,34.6866,NaN,NaN,NaN,152.5,NaN,NaN,NaN,4799.5,NaN,NaN,35.65,-0.009,2.43,150.18
ALOHA_3350200202,22.75,-158,01/27/2022,17:09,1.5009,34.6861,NaN,NaN,NaN,152.6,NaN,NaN,NaN,4599,NaN,NaN,35.18,-0.009,2.41,150.98
ALOHA_3350200203,22.75,-158,01/27/2022,17:13,1.4932,34.6857,NaN,NaN,NaN,151.3,NaN,NaN,NaN,4499.4,NaN,2418,35.71,-0.009,2.45,151.6
ALOHA_3350200204,22.75,-158,01/27/2022,17:18,1.4853,34.6855,NaN,NaN,NaN,150.7,NaN,NaN,NaN,4400.1,NaN,NaN,35.7,-0.009,2.45,151.91
ALOHA_3350200205,22.75,-158,01/27/2022,17:25,1.472,34.6845,NaN,NaN,NaN,149.3,NaN,NaN,NaN,4199.8,NaN,NaN,35.62,-0.009,2.45,152.27
ALOHA_3350200206,22.75,-158,01/27/2022,17:30,1.4634,34.6835,NaN,NaN,NaN,147.2,NaN,NaN,NaN,4000.7,NaN,NaN,35.76,-0.009,2.51,152.97
ALOHA_3350200207,22.75,-158,01/27/2022,17:34,1.4592,34.6818,NaN,NaN,NaN,145,NaN,NaN,NaN,3800.9,NaN,NaN,35.9,-0.009,2.48,154.17
ALOHA_3350200208,22.75,-158,01/27/2022,17:39,1.469,34.6792,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3601.3,NaN,NaN,36.11,-0.009,2.54,156.37
ALOHA_3350200209,22.75,-158,01/27/2022,17:44,1.4871,34.6758,NaN,NaN,NaN,135.9,NaN,NaN,NaN,3398.9,NaN,NaN,36.63,-0.009,2.52,157.94
ALOHA_3350200210,22.75,-158,01/27/2022,17:49,1.5275,34.6707,NaN,NaN,NaN,129.5,NaN,NaN,NaN,3199.1,NaN,NaN,36.83,-0.009,2.54,159.22
ALOHA_3350200211,22.75,-158,01/27/2022,17:54,1.571,34.6654,NaN,NaN,NaN,125.2,NaN,NaN,NaN,2999.3,NaN,2420,37.42,-0.009,2.6,159.78
ALOHA_3350200212,22.75,-158,01/27/2022,18:00,1.6175,34.6598,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2801.2,NaN,NaN,NaN,-0.009,NaN,NaN
ALOHA_3350200213,22.75,-158,01/27/2022,18:05,1.6918,34.6514,NaN,NaN,NaN,110,NaN,NaN,NaN,2599,NaN,NaN,38.3,-0.009,2.66,NaN
ALOHA_3350200214,22.75,-158,01/27/2022,18:10,1.8032,34.6405,NaN,NaN,NaN,101.8,NaN,NaN,NaN,2400.3,NaN,NaN,38.61,-0.009,2.7,NaN
ALOHA_3350200215,22.75,-158,01/27/2022,18:14,1.9741,34.6265,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2196.5,NaN,NaN,39.25,-0.009,2.75,157.49
ALOHA_3350200216,22.75,-158,01/27/2022,18:19,2.178,34.612,NaN,NaN,NaN,86,NaN,NaN,NaN,2000,NaN,2411,39.88,-0.009,2.8,153.27
ALOHA_3350200217,22.75,-158,01/27/2022,18:23,2.386,34.5977,NaN,NaN,NaN,78.9,NaN,NaN,NaN,1800,NaN,NaN,40.1,-0.009,2.83,149.85
ALOHA_3350200218,22.75,-158,01/27/2022,18:28,2.7217,34.58,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1600.6,NaN,NaN,40.8,-0.009,2.88,141.83
ALOHA_3350200219,22.75,-158,01/27/2022,18:33,3.1219,34.5563,NaN,NaN,NaN,61.8,NaN,NaN,NaN,1399,NaN,NaN,40.86,-0.009,2.92,134.3
ALOHA_3350200220,22.75,-158,01/27/2022,18:37,3.5836,34.5237,NaN,NaN,NaN,55.9,NaN,NaN,NaN,1199.8,NaN,NaN,40.94,-0.009,2.93,125.55
ALOHA_3350200221,22.75,-158,01/27/2022,18:42,4.1842,34.4892,NaN,NaN,NaN,47.1,NaN,NaN,NaN,1000.8,NaN,NaN,41.06,-0.009,2.96,112.57
ALOHA_3350200222,22.75,-158,01/27/2022,18:47,5.011,34.3797,NaN,NaN,NaN,38.9,NaN,NaN,NaN,750.2,NaN,NaN,40.4,-0.009,2.94,91.39
ALOHA_3350200223,22.75,-158,01/27/2022,18:53,6.7973,34.126,NaN,NaN,NaN,71.4,NaN,NaN,NaN,498.2,NaN,NaN,33.9,-0.009,2.49,62.1
ALOHA_3350200224,22.75,-158,01/27/2022,19:04,24.4831,35.0672,NaN,NaN,NaN,209.9,NaN,NaN,NaN,5.9,NaN,NaN,0.01,-0.009,0.05,1.32
ALOHA_3350200301,22.75,-158,01/27/2022,21:42,4.058,34.4994,NaN,NaN,NaN,49.4,NaN,NaN,NaN,1019.2,NaN,NaN,40.89,-0.009,2.95,109.47
ALOHA_3350200302,22.75,-158,01/27/2022,21:44,4.1628,34.4919,NaN,NaN,NaN,47.9,NaN,NaN,NaN,989.7,2336,2364,40.94,-0.009,2.99,108.51
ALOHA_3350200303,22.75,-158,01/27/2022,21:46,4.2605,34.481,NaN,NaN,NaN,48,NaN,NaN,NaN,947.6,NaN,NaN,40.82,-0.009,2.95,106.45
ALOHA_3350200304,22.75,-158,01/27/2022,21:48,4.4028,34.4625,NaN,NaN,NaN,46.4,NaN,NaN,NaN,905.4,NaN,NaN,40.74,-0.009,2.95,104.78
ALOHA_3350200305,22.75,-158,01/27/2022,21:50,4.5378,34.4478,NaN,NaN,NaN,45,NaN,NaN,NaN,864.6,NaN,NaN,40.5,-0.009,NaN,100.36
ALOHA_3350200306,22.75,-158,01/27/2022,21:52,4.7198,34.4249,NaN,NaN,NaN,42.8,NaN,NaN,NaN,823.5,NaN,NaN,40.51,-0.009,2.94,97.68
ALOHA_3350200307,22.75,-158,01/27/2022,21:54,4.9095,34.3973,NaN,NaN,NaN,40.9,NaN,NaN,NaN,774.6,NaN,NaN,40.39,-0.009,2.94,92.93
ALOHA_3350200308,22.75,-158,01/27/2022,21:56,5.1479,34.3638,NaN,NaN,NaN,33.8,NaN,NaN,NaN,725.3,2318.2,NaN,40.35,-0.009,2.97,89.3
ALOHA_3350200309,22.75,-158,01/27/2022,21:58,5.361,34.3289,NaN,NaN,NaN,37.5,NaN,NaN,NaN,678.6,NaN,NaN,39.41,-0.009,2.9,84.66
ALOHA_3350200310,22.75,-158,01/27/2022,22:00,5.6113,34.2721,NaN,NaN,NaN,37.7,NaN,NaN,NaN,633.1,NaN,NaN,38.88,-0.009,2.87,79.58
ALOHA_3350200311,22.75,-158,01/27/2022,22:02,5.994,34.1927,NaN,NaN,NaN,44.6,NaN,NaN,NaN,579,2289.7,2304,37.65,-0.009,2.77,71.88
ALOHA_3350200312,22.75,-158,01/27/2022,22:04,6.5308,34.1285,NaN,NaN,NaN,62.2,NaN,NaN,NaN,522.2,NaN,NaN,34.91,-0.009,2.58,64.82
ALOHA_3350200313,22.75,-158,01/27/2022,22:06,7.1271,34.1117,NaN,NaN,NaN,82.1,NaN,NaN,NaN,481.4,2243.9,2282,32.05,-0.009,2.37,56.27
ALOHA_3350200314,22.75,-158,01/27/2022,22:08,7.7829,34.0786,NaN,NaN,NaN,111,NaN,NaN,NaN,449.8,NaN,NaN,28.52,-0.009,2.09,43.71
ALOHA_3350200315,22.75,-158,01/27/2022,22:10,8.861,34.0592,NaN,NaN,NaN,165.9,NaN,NaN,NaN,398.3,NaN,NaN,21.7,-0.009,1.55,29.31
ALOHA_3350200316,22.75,-158,01/27/2022,22:13,10.1908,34.0987,NaN,NaN,NaN,182.6,NaN,NaN,NaN,340.1,2134.4,2256,17.12,-0.009,1.25,19.57
ALOHA_3350200317,22.75,-158,01/27/2022,22:15,11.9995,34.1923,NaN,NaN,NaN,NaN,NaN,NaN,NaN,293.3,NaN,NaN,12.36,-0.009,0.89,13.85
ALOHA_3350200318,22.75,-158,01/27/2022,22:16,15.9534,34.5455,NaN,NaN,NaN,192.3,NaN,NaN,NaN,242.3,2080.6,2272,5.47,-0.009,0.44,4.91
ALOHA_3350200319,22.75,-158,01/27/2022,22:18,17.88,34.7852,NaN,NaN,NaN,191.7,NaN,NaN,NaN,204.2,NaN,NaN,3.45,-0.009,0.3,3.32
ALOHA_3350200320,22.75,-158,01/27/2022,22:22,19.2473,34.9514,NaN,NaN,NaN,194.1,NaN,NaN,NaN,165.1,NaN,NaN,2.2,-0.009,0.21,3.9
ALOHA_3350200321,22.75,-158,01/27/2022,22:24,21.9997,35.1859,NaN,NaN,NaN,210.2,NaN,NaN,NaN,122.7,NaN,NaN,0.03,-0.009,0.04,1.92
ALOHA_3350200322,22.75,-158,01/27/2022,22:26,23.6071,35.2012,NaN,NaN,NaN,215.7,NaN,NaN,NaN,65.5,NaN,NaN,0.04,-0.009,0.01,1.81
ALOHA_3350200323,22.75,-158,01/27/2022,22:28,24.0426,35.1862,NaN,NaN,NaN,214.6,NaN,NaN,NaN,34.8,NaN,NaN,0.08,-0.009,0.02,1.44
ALOHA_3350200324,22.75,-158,01/27/2022,22:30,24.6498,35.0682,NaN,NaN,NaN,210.1,NaN,NaN,NaN,3.1,NaN,NaN,0.08,-0.009,0.04,NaN
ALOHA_3350200401,22.75,-158,01/28/2022,00:45,4.1049,34.4968,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1018.9,NaN,NaN,NaN,-0.009,NaN,NaN
ALOHA_3350200402,22.75,-158,01/28/2022,00:57,7.8207,34.0398,NaN,NaN,NaN,NaN,NaN,NaN,NaN,451.7,NaN,NaN,NaN,-0.009,NaN,NaN
ALOHA_3350200403,22.75,-158,01/28/2022,00:59,10.534,34.117,NaN,NaN,NaN,NaN,NaN,NaN,NaN,348,NaN,NaN,NaN,-0.009,NaN,NaN
ALOHA_3350200404,22.75,-158,01/28/2022,01:00,10.5322,34.1163,NaN,NaN,NaN,NaN,NaN,NaN,NaN,348.1,NaN,NaN,NaN,-0.009,NaN,NaN
ALOHA_3350200405,22.75,-158,01/28/2022,01:03,14.5904,34.3893,NaN,NaN,NaN,NaN,NaN,NaN,NaN,248.4,NaN,NaN,NaN,-0.009,NaN,NaN
ALOHA_3350200406,22.75,-158,01/28/2022,01:05,17.4523,34.729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,199,NaN,NaN,NaN,-0.009,NaN,NaN
ALOHA_3350200407,22.75,-158,01/28/2022,01:07,19.0349,34.9345,NaN,NaN,NaN,NaN,NaN,NaN,NaN,174.6,NaN,NaN,NaN,-0.009,NaN,NaN
ALOHA_3350200408,22.75,-158,01/28/2022,01:09,20.6307,35.0812,NaN,NaN,NaN,NaN,NaN,NaN,NaN,148.6,NaN,NaN,NaN,-0.009,NaN,NaN
ALOHA_3350200409,22.75,-158,01/28/2022,01:11,21.5631,35.1693,NaN,NaN,NaN,NaN,NaN,NaN,NaN,124.5,NaN,NaN,NaN,-0.009,NaN,NaN
ALOHA_3350200410,22.75,-158,01/28/2022,01:11,21.5487,35.1678,NaN,NaN,NaN,NaN,NaN,NaN,NaN,124.4,NaN,NaN,NaN,-0.009,NaN,NaN
ALOHA_3350200411,22.75,-158,01/28/2022,01:13,22.6949,35.1972,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100.2,NaN,NaN,NaN,-0.009,NaN,NaN
ALOHA_3350200412,22.75,-158,01/28/2022,01:15,23.4516,35.2049,NaN,NaN,NaN,NaN,NaN,NaN,NaN,74.9,NaN,NaN,NaN,-0.009,NaN,NaN
ALOHA_3350200413,22.75,-158,01/28/2022,01:15,23.4534,35.2049,NaN,NaN,NaN,NaN,NaN,NaN,NaN,74.5,NaN,NaN,NaN,-0.009,NaN,NaN
ALOHA_3350200414,22.75,-158,01/28/2022,01:17,23.873,35.1958,NaN,NaN,NaN,NaN,NaN,NaN,NaN,45,NaN,NaN,NaN,-0.009,NaN,NaN
ALOHA_3350200415,22.75,-158,01/28/2022,01:17,23.8744,35.1963,NaN,NaN,NaN,NaN,NaN,NaN,NaN,45,NaN,NaN,NaN,-0.009,NaN,NaN
ALOHA_3350200416,22.75,-158,01/28/2022,01:18,24.5257,35.0587,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23.6,NaN,NaN,NaN,-0.009,NaN,NaN
ALOHA_3350200417,22.75,-158,01/28/2022,01:19,24.5255,35.0583,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23.6,NaN,NaN,NaN,-0.009,NaN,NaN
ALOHA_3350200418,22.75,-158,01/28/2022,01:19,24.5253,35.0582,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23.7,NaN,NaN,NaN,-0.009,NaN,NaN
ALOHA_3350200419,22.75,-158,01/28/2022,01:19,24.525,35.058,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23.7,NaN,NaN,NaN,-0.009,NaN,NaN
ALOHA_3350200420,22.75,-158,01/28/2022,01:19,24.525,35.058,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23.8,NaN,NaN,NaN,-0.009,NaN,NaN
ALOHA_3350200421,22.75,-158,01/28/2022,01:20,24.7606,35.0537,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.5,NaN,NaN,NaN,-0.009,NaN,NaN
ALOHA_3350200422,22.75,-158,01/28/2022,01:21,24.7479,35.0515,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.5,NaN,NaN,NaN,-0.009,NaN,NaN
ALOHA_3350200501,22.75,-158,01/28/2022,03:47,4.0866,34.4909,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1018,NaN,NaN,NaN,-0.009,NaN,NaN
ALOHA_3350200502,22.75,-158,01/28/2022,03:58,8.1615,34.0437,NaN,NaN,NaN,NaN,NaN,NaN,NaN,439.4,NaN,NaN,NaN,-0.009,NaN,NaN
ALOHA_3350200503,22.75,-158,01/28/2022,04:01,10.0638,34.0962,NaN,NaN,NaN,NaN,NaN,NaN,NaN,349.4,NaN,NaN,NaN,-0.009,NaN,NaN
ALOHA_3350200504,22.75,-158,01/28/2022,04:01,10.062,34.0963,NaN,NaN,NaN,NaN,NaN,NaN,NaN,349.5,NaN,NaN,NaN,-0.009,NaN,NaN
ALOHA_3350200505,22.75,-158,01/28/2022,04:04,14.6634,34.3973,NaN,NaN,NaN,NaN,NaN,NaN,NaN,249.3,NaN,NaN,NaN,-0.009,NaN,NaN
ALOHA_3350200506,22.75,-158,01/28/2022,04:06,17.5664,34.7445,NaN,NaN,NaN,NaN,NaN,NaN,NaN,199.5,NaN,NaN,NaN,-0.009,NaN,NaN
ALOHA_3350200507,22.75,-158,01/28/2022,04:08,19.3726,34.9739,NaN,NaN,NaN,NaN,NaN,NaN,NaN,174.5,NaN,NaN,NaN,-0.009,NaN,NaN
ALOHA_3350200508,22.75,-158,01/28/2022,04:10,20.5409,35.0701,NaN,NaN,NaN,NaN,NaN,NaN,NaN,149.6,NaN,NaN,NaN,-0.009,NaN,NaN
ALOHA_3350200509,22.75,-158,01/28/2022,04:11,21.7926,35.1576,NaN,NaN,NaN,NaN,NaN,NaN,NaN,124.8,NaN,NaN,NaN,-0.009,NaN,NaN
ALOHA_3350200510,22.75,-158,01/28/2022,04:13,23.0024,35.198,NaN,NaN,NaN,NaN,NaN,NaN,NaN,98.5,NaN,NaN,NaN,-0.009,NaN,NaN
ALOHA_3350200511,22.75,-158,01/28/2022,04:14,23.6729,35.2037,NaN,NaN,NaN,NaN,NaN,NaN,NaN,74,NaN,NaN,NaN,-0.009,NaN,NaN
ALOHA_3350200512,22.75,-158,01/28/2022,04:16,24.4806,35.0977,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43.8,NaN,NaN,NaN,-0.009,NaN,NaN
ALOHA_3350200513,22.75,-158,01/28/2022,04:18,24.4911,35.0848,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24.5,NaN,NaN,NaN,-0.009,NaN,NaN
ALOHA_3350200514,22.75,-158,01/28/2022,04:18,24.4911,35.0848,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24.5,NaN,NaN,NaN,-0.009,NaN,NaN
ALOHA_3350200515,22.75,-158,01/28/2022,04:18,24.491,35.0849,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24.4,NaN,NaN,NaN,-0.009,NaN,NaN
ALOHA_3350200516,22.75,-158,01/28/2022,04:18,24.491,35.0851,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24.6,NaN,NaN,NaN,-0.009,NaN,NaN
ALOHA_3350200517,22.75,-158,01/28/2022,04:18,24.4909,35.0853,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24.5,NaN,NaN,NaN,-0.009,NaN,NaN
ALOHA_3350200518,22.75,-158,01/28/2022,04:18,24.4909,35.0853,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24.5,NaN,NaN,NaN,-0.009,NaN,NaN
ALOHA_3350200519,22.75,-158,01/28/2022,04:18,24.4909,35.0851,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24.5,NaN,NaN,NaN,-0.009,NaN,NaN
ALOHA_3350200520,22.75,-158,01/28/2022,04:20,24.9445,35.0818,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.8,NaN,NaN,NaN,-0.009,NaN,NaN
ALOHA_3350200601,22.75,-158,01/28/2022,06:40,4.1638,34.4911,NaN,NaN,NaN,47.1,NaN,NaN,NaN,1019.1,NaN,NaN,NaN,-0.009,NaN,NaN
ALOHA_3350200602,22.75,-158,01/28/2022,06:47,5.3413,34.3225,NaN,NaN,NaN,35.8,NaN,NaN,NaN,699.7,NaN,NaN,NaN,-0.009,NaN,NaN
ALOHA_3350200603,22.75,-158,01/28/2022,06:53,8.1612,34.0432,NaN,NaN,NaN,NaN,NaN,NaN,NaN,423.4,NaN,NaN,NaN,-0.009,NaN,NaN
ALOHA_3350200604,22.75,-158,01/28/2022,06:58,17.4951,34.7367,NaN,NaN,NaN,NaN,NaN,NaN,NaN,198.9,2075.9,2284,3.67,-0.009,0.3,3.29
ALOHA_3350200605,22.75,-158,01/28/2022,06:59,18.8677,34.9172,NaN,NaN,NaN,194.9,NaN,NaN,NaN,173.8,NaN,NaN,2.26,-0.009,0.22,2.08
ALOHA_3350200606,22.75,-158,01/28/2022,07:01,19.276,34.9606,NaN,NaN,NaN,195.1,NaN,NaN,NaN,164,NaN,NaN,NaN,-0.009,NaN,NaN
ALOHA_3350200607,22.75,-158,01/28/2022,07:02,20.298,35.05,NaN,NaN,NaN,195.2,NaN,NaN,NaN,148.6,2057.1,2300,1.57,-0.009,0.17,1.77
ALOHA_3350200608,22.75,-158,01/28/2022,07:04,21.5135,35.1421,NaN,NaN,NaN,NaN,NaN,NaN,NaN,130.5,NaN,NaN,NaN,-0.009,NaN,NaN
ALOHA_3350200609,22.75,-158,01/28/2022,07:05,22.0914,35.1817,NaN,NaN,NaN,205.1,NaN,NaN,NaN,125.5,NaN,NaN,0.05,-0.009,0.05,1.18
ALOHA_3350200610,22.75,-158,01/28/2022,07:06,22.7062,35.2009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,113.3,NaN,NaN,NaN,-0.009,NaN,NaN
ALOHA_3350200611,22.75,-158,01/28/2022,07:07,22.9209,35.2061,NaN,NaN,NaN,NaN,NaN,NaN,NaN,109.4,NaN,NaN,NaN,-0.009,NaN,NaN
ALOHA_3350200612,22.75,-158,01/28/2022,07:08,23.0935,35.2077,NaN,NaN,NaN,212.3,NaN,NaN,NaN,99.1,2019.2,2314,0.03,-0.009,0.02,0.99
ALOHA_3350200613,22.75,-158,01/28/2022,07:09,23.3598,35.2056,NaN,NaN,NaN,NaN,NaN,NaN,NaN,90.4,NaN,NaN,NaN,-0.009,NaN,NaN
ALOHA_3350200614,22.75,-158,01/28/2022,07:10,23.5799,35.2021,NaN,NaN,NaN,215.5,NaN,NaN,NaN,84.6,NaN,NaN,NaN,-0.009,NaN,NaN
ALOHA_3350200615,22.75,-158,01/28/2022,07:12,23.7705,35.2036,NaN,NaN,NaN,215.7,NaN,NaN,NaN,74,2013.7,2313,0.03,-0.009,0.01,1.42
ALOHA_3350200616,22.75,-158,01/28/2022,07:13,24.2119,35.1498,NaN,NaN,NaN,NaN,NaN,NaN,NaN,60.5,NaN,NaN,0.03,-0.009,0.04,0.95
ALOHA_3350200617,22.75,-158,01/28/2022,07:15,24.4229,35.1069,NaN,NaN,NaN,210.7,NaN,NaN,NaN,44.6,2006.7,2307,0.02,-0.009,0.04,0.95
ALOHA_3350200618,22.75,-158,01/28/2022,07:16,24.4463,35.0995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.4,NaN,NaN,0.02,-0.009,0.04,0.94
ALOHA_3350200619,22.75,-158,01/28/2022,07:17,24.4765,35.0926,NaN,NaN,NaN,210.4,NaN,NaN,NaN,23.7,2006,2306,0.02,-0.009,0.04,0.97
ALOHA_3350200620,22.75,-158,01/28/2022,07:17,24.4763,35.0925,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23.9,NaN,NaN,NaN,-0.009,NaN,NaN
ALOHA_3350200621,22.75,-158,01/28/2022,07:18,24.5114,35.0904,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.8,NaN,NaN,0.02,-0.009,0.04,1.2
ALOHA_3350200622,22.75,-158,01/28/2022,07:20,24.6076,35.0845,NaN,NaN,NaN,210.1,NaN,NaN,NaN,4.6,2005.4,2308,0.02,-0.009,0.04,1
ALOHA_3350200623,22.75,-158,01/28/2022,07:20,24.6049,35.0848,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.7,NaN,NaN,NaN,-0.009,NaN,NaN
ALOHA_3350200701,22.75,-158,01/28/2022,09:43,4.1135,34.4951,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1019.7,NaN,NaN,NaN,-0.009,NaN,NaN
ALOHA_3350200702,22.75,-158,01/28/2022,09:49,5.2517,34.3478,NaN,NaN,NaN,NaN,NaN,NaN,NaN,699.5,NaN,NaN,NaN,-0.009,NaN,NaN
ALOHA_3350200703,22.75,-158,01/28/2022,09:53,6.883,34.1523,NaN,NaN,NaN,NaN,NaN,NaN,NaN,500,NaN,NaN,NaN,-0.009,NaN,NaN
ALOHA_3350200704,22.75,-158,01/28/2022,09:56,8.0332,34.0432,NaN,NaN,NaN,NaN,NaN,NaN,NaN,419.4,NaN,NaN,NaN,-0.009,NaN,NaN
ALOHA_3350200705,22.75,-158,01/28/2022,09:58,8.7434,34.0638,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400.1,NaN,NaN,NaN,-0.009,NaN,NaN
ALOHA_3350200706,22.75,-158,01/28/2022,09:59,10.264,34.1051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,350,NaN,NaN,NaN,-0.009,NaN,NaN
ALOHA_3350200707,22.75,-158,01/28/2022,10:01,12.3151,34.2058,NaN,NaN,NaN,NaN,NaN,NaN,NaN,299.2,NaN,NaN,NaN,-0.009,NaN,NaN
ALOHA_3350200708,22.75,-158,01/28/2022,10:03,14.4176,34.3722,NaN,NaN,NaN,NaN,NaN,NaN,NaN,249.5,NaN,NaN,NaN,-0.009,NaN,NaN
ALOHA_3350200709,22.75,-158,01/28/2022,10:06,20.0388,35.0264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,149.3,NaN,NaN,NaN,-0.009,NaN,NaN
ALOHA_3350200710,22.75,-158,01/28/2022,10:08,21.2013,35.127,NaN,NaN,NaN,NaN,NaN,NaN,NaN,124.4,NaN,NaN,NaN,-0.009,NaN,NaN
ALOHA_3350200711,22.75,-158,01/28/2022,10:09,22.7958,35.2005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,-0.009,NaN,NaN
ALOHA_3350200712,22.75,-158,01/28/2022,10:10,23.3103,35.2075,NaN,NaN,NaN,NaN,NaN,NaN,NaN,75.5,NaN,NaN,NaN,-0.009,NaN,NaN
